,created_at,id,id_str,full_text,truncated,display_text_range,entities,metadata,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,extended_entities,retweeted_status
0,Wed Oct 19 19:17:01 +0000 2022,1582813083831259136,1582813083831259136,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/EUc9UyWfdk",False,"[0, 258]","{'hashtags': [{'text': 'WorldCup', 'indices': [17, 26]}, {'text': 'NFTgiveaway', 'indices': [187, 199]}, {'text': 'giveaway', 'indices': [200, 209]}, {'text': 'ChampionshipOnBNBCHAIN', 'indices': [211, 234]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LiveArtX', 'name': 'LiveArt', 'id': 739990548136628224, 'id_str': '739990548136628224', 'indices': [28, 37]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [42, 51]}], 'urls': [{'url': 'https://t.co/EUc9UyWfdk', 'expanded_url': 'https://twitter.com/liveartx/status/1581660348020449281?s=21&t=2XnRdxwu9gGFCXxV4Ov--A', 'display_url': 'twitter.com/liveartx/statu…', 'indices': [235, 258]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1572266324285624320, 'id_str': '1572266324285624320', 'name': 'Elmdanv Glukhov', 'screen_name': 'ExaltelBimo81', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 3, 'listed_count': 0, 'created_at': 'Tue Sep 20 16:48:07 +0000 2022', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1582812799646007296/rsxFQQkO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1582812799646007296/rsxFQQkO_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1.5816603480204493e+18,1581660348020449281,"{'created_at': 'Sun Oct 16 14:56:27 +0000 2022', 'id': 1581660348020449281, 'id_str': '1581660348020449281', 'full_text': '🤝 Partnering with @BNBCHAIN, we launched the 2nd season of HackARThon: LiveArt Championship! \n\nDo you want to vote for #ChampionshipOnBNBChain artists? \n\nActive voters will get a secret gift 🎁 from @BNBCHAIN. #NFTGiveaway \n\n🎫 Get a Pass for voting here: https://t.co/wFgAl3jVuJ', 'truncated': False, 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'ChampionshipOnBNBChain', 'indices': [119, 142]}, {'text': 'NFTGiveaway', 'indices': [209, 221]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [18, 27]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [198, 207]}], 'urls': [{'url': 'https://t.co/wFgAl3jVuJ', 'expanded_url': 'https://gleam.io/LwFBA/hackarthon-liveart-championship-passes-give-away', 'display_url': 'gleam.io/LwFBA/hackarth…', 'indices': [254, 277]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 739990548136628224, 'id_str': '739990548136628224', 'name': 'LiveArt', 'screen_name': 'LiveArtX', 'location': 'New York, NY', 'description': 'The Web3 Platform for Art and Culture.\nMeta-morphic: Seven Treasures Collection: https://t.co/m5WTKFTHPB', 'url': 'https://t.co/GMMw29ZvMK', 'entities': {'url': {'urls': [{'url': 'https://t.co/GMMw29ZvMK', 'expanded_url': 'https://link3.to/liveart', 'display_url': 'link3.to/liveart', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/m5WTKFTHPB', 'expanded_url': 'https://opensea.io/collection/meta-morphic-seventreasures', 'display_url': 'opensea.io/collection/met…', 'indices': [81, 104]}]}}, 'protected': False, 'followers_count': 205352, 'friends_count': 1084, 'listed_count': 128, 'created_at': 'Tue Jun 07 01:21:09 +0000 2016', 'favourites_count': 1181, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1302, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/739990548136628224/1664363404', 'profile_link_color': 'F14B19', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1939, 'favorite_count': 2008, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,False,False,False,en,,
1,Wed Oct 19 19:16:51 +0000 2022,1582813042999377920,1582813042999377920,"@datasniff reveals:

@Wikipedia page for #WorldCup2022 is already taking shape re use of the ""#RDF deployed via #HTML"" approach for #KnowledgeGraph publication. 

https://t.co/21E9knkJHY

#DataConnectivity #LinkedData #UseCase #KnowledgeGraph #Web30 #Wikipedia #WorldCup #Soccer https://t.co/L86OLxhcAu",False,"[0, 278]","{'hashtags': [{'text': 'WorldCup2022', 'indices': [41, 54]}, {'text': 'RDF', 'indices': [94, 98]}, {'text': 'HTML', 'indices': [112, 117]}, {'text': 'KnowledgeGraph', 'indices': [132, 147]}, {'text': 'DataConnectivity', 'indices': [188, 205]}, {'text': 'LinkedData', 'indices': [206, 217]}, {'text': 'UseCase', 'indices': [218, 226]}, {'text': 'KnowledgeGraph', 'indices': [227, 242]}, {'text': 'Web30', 'indices': [243, 249]}, {'text': 'Wikipedia', 'indices': [250, 260]}, {'text': 'WorldCup', 'indices': [261, 270]}, {'text': 'Soccer', 'indices': [271, 278]}], 'symbols': [], 'user_mentions': [{'screen_name': 'datasniff', 'name': 'OpenLink Structured Data Sniffer (OSDS)', 'id': 733012504889200641, 'id_str': '733012504889200641', 'indices': [0, 10]}, {'screen_name': 'Wikipedia', 'name': 'Wikipedia', 'id': 86390214, 'id_str': '86390214', 'indices': [21, 31]}], 'urls': [{'url': 'https://t.co/21E9knkJHY', 'expanded_url': 'https://en.wikipedia.org/wiki/2022_FIFA_World_Cup', 'display_url': 'en.wikipedia.org/wiki/2022_FIFA…', 'indices': [163, 186]}], 'media': [{'id': 1582812714354806795, 'id_str': '1582812714354806795', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/FfdHxxEXEAsX8JE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfdHxxEXEAsX8JE.jpg', 'url': 'https://t.co/L86OLxhcAu', 'display_url': 'pic.twitter.com/L86OLxhcAu', 'expanded_url': 'https://twitter.com/kidehen/status/1582813042999377920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 319, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 563, 'resize': 'fit'}, 'large': {'w': 1567, 'h': 735, 'resize': 'fit'}}}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1.582759771853443e+18,1582759771853443072,1294621.0,1294621,kidehen,"{'id': 1294621, 'id_str': '1294621', 'name': 'Kingsley Uyi Idehen', 'screen_name': 'kidehen', 'location': 'Newton, MA', 'description': 'Founder & CEO, OpenLink Software.\n\nni:///sha-1;dmV60J2twZNctGa0S_BKuFIxVlg\nUnleashing the power of #DataConnectivity via #LinkedData', 'url': 'https://t.co/7mMIjjLgOQ', 'entities': {'url': {'urls': [{'url': 'https://t.co/7mMIjjLgOQ', 'expanded_url': 'http://www.linkedin.com/in/kidehen', 'display_url': 'linkedin.com/in/kidehen', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 7624, 'friends_count': 8324, 'listed_count': 840, 'created_at': 'Fri Mar 16 15:44:31 +0000 2007', 'favourites_count': 16090, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 67256, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '9AE4E8', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1291161749547352064/af99YAdc_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1291161749547352064/af99YAdc_normal.jpg', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'BDDCAD', 'profile_sidebar_fill_color': 'DDFFCC', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,False,,,,0,0,False,False,False,en,"{'media': [{'id': 1582812714354806795, 'id_str': '1582812714354806795', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/FfdHxxEXEAsX8JE.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfdHxxEXEAsX8JE.jpg', 'url': 'https://t.co/L86OLxhcAu', 'display_url': 'pic.twitter.com/L86OLxhcAu', 'expanded_url': 'https://twitter.com/kidehen/status/1582813042999377920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 319, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 563, 'resize': 'fit'}, 'large': {'w': 1567, 'h': 735, 'resize': 'fit'}}}, {'id': 1582812802217017347, 'id_str': '1582812802217017347', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/FfdH24YWAAMT3d3.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfdH24YWAAMT3d3.jpg', 'url': 'https://t.co/L86OLxhcAu', 'display_url': 'pic.twitter.com/L86OLxhcAu', 'expanded_url': 'https://twitter.com/kidehen/status/1582813042999377920/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 613, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 348, 'resize': 'fit'}, 'large': {'w': 1573, 'h': 804, 'resize': 'fit'}}}, {'id': 1582812819409539078, 'id_str': '1582812819409539078', 'indices': [279, 302], 'media_url': 'http://pbs.twimg.com/media/FfdH34bXEAY0LpY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/FfdH34bXEAY0LpY.jpg', 'url': 'https://t.co/L86OLxhcAu', 'display_url': 'pic.twitter.com/L86OLxhcAu', 'expanded_url': 'https://twitter.com/kidehen/status/1582813042999377920/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 347, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 612, 'resize': 'fit'}, 'large': {'w': 1580, 'h': 806, 'resize': 'fit'}}}]}",
2,Wed Oct 19 19:16:38 +0000 2022,1582812987210899456,1582812987210899456,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/g0NQzsi3KP",False,"[0, 258]","{'hashtags': [{'text': 'WorldCup', 'indices': [17, 26]}, {'text': 'NFTgiveaway', 'indices': [187, 199]}, {'text': 'giveaway', 'indices': [200, 209]}, {'text': 'ChampionshipOnBNBCHAIN', 'indices': [211, 234]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LiveArtX', 'name': 'LiveArt', 'id': 739990548136628224, 'id_str': '739990548136628224', 'indices': [28, 37]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [42, 51]}], 'urls': [{'url': 'https://t.co/g0NQzsi3KP', 'expanded_url': 'https://twitter.com/liveartx/status/1581660348020449281?s=21&t=2XnRdxwu9gGFCXxV4Ov--A', 'display_url': 'twitter.com/liveartx/statu…', 'indices': [235, 258]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1572265844620595201, 'id_str': '1572265844620595201', 'name': 'Tonbel Whisenant', 'screen_name': 'KinoriaParc21', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 3, 'listed_count': 0, 'created_at': 'Tue Sep 20 16:46:15 +0000 2022', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1582812727382261763/o2udGgAP_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1582812727382261763/o2udGgAP_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1.5816603480204493e+18,1581660348020449281,"{'created_at': 'Sun Oct 16 14:56:27 +0000 2022', 'id': 1581660348020449281, 'id_str': '1581660348020449281', 'full_text': '🤝 Partnering with @BNBCHAIN, we launched the 2nd season of HackARThon: LiveArt Championship! \n\nDo you want to vote for #ChampionshipOnBNBChain artists? \n\nActive voters will get a secret gift 🎁 from @BNBCHAIN. #NFTGiveaway \n\n🎫 Get a Pass for voting here: https://t.co/wFgAl3jVuJ', 'truncated': False, 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'ChampionshipOnBNBChain', 'indices': [119, 142]}, {'text': 'NFTGiveaway', 'indices': [209, 221]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [18, 27]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [198, 207]}], 'urls': [{'url': 'https://t.co/wFgAl3jVuJ', 'expanded_url': 'https://gleam.io/LwFBA/hackarthon-liveart-championship-passes-give-away', 'display_url': 'gleam.io/LwFBA/hackarth…', 'indices': [254, 277]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 739990548136628224, 'id_str': '739990548136628224', 'name': 'LiveArt', 'screen_name': 'LiveArtX', 'location': 'New York, NY', 'description': 'The Web3 Platform for Art and Culture.\nMeta-morphic: Seven Treasures Collection: https://t.co/m5WTKFTHPB', 'url': 'https://t.co/GMMw29ZvMK', 'entities': {'url': {'urls': [{'url': 'https://t.co/GMMw29ZvMK', 'expanded_url': 'https://link3.to/liveart', 'display_url': 'link3.to/liveart', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/m5WTKFTHPB', 'expanded_url': 'https://opensea.io/collection/meta-morphic-seventreasures', 'display_url': 'opensea.io/collection/met…', 'indices': [81, 104]}]}}, 'protected': False, 'followers_count': 205352, 'friends_count': 1084, 'listed_count': 128, 'created_at': 'Tue Jun 07 01:21:09 +0000 2016', 'favourites_count': 1181, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1302, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/739990548136628224/1664363404', 'profile_link_color': 'F14B19', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1939, 'favorite_count': 2008, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,False,False,False,en,,
3,Wed Oct 19 19:16:22 +0000 2022,1582812923566510081,1582812923566510081,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/FySM9XkkeG",False,"[0, 258]","{'hashtags': [{'text': 'WorldCup', 'indices': [17, 26]}, {'text': 'NFTgiveaway', 'indices': [187, 199]}, {'text': 'giveaway', 'indices': [200, 209]}, {'text': 'ChampionshipOnBNBCHAIN', 'indices': [211, 234]}], 'symbols': [], 'user_mentions': [{'screen_name': 'LiveArtX', 'name': 'LiveArt', 'id': 739990548136628224, 'id_str': '739990548136628224', 'indices': [28, 37]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [42, 51]}], 'urls': [{'url': 'https://t.co/FySM9XkkeG', 'expanded_url': 'https://twitter.com/liveartx/status/1581660348020449281?s=21&t=2XnRdxwu9gGFCXxV4Ov--A', 'display_url': 'twitter.com/liveartx/statu…', 'indices': [235, 258]}]}","{'iso_language_code': 'en', 'result_type': 'recent'}","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,,,"{'id': 1573543559168499714, 'id_str': '1573543559168499714', 'name': 'Khloeaf Melnikov', 'screen_name': 'Dviaremo39', 'location': '', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 0, 'friends_count': 4, 'listed_count': 0, 'created_at': 'Sat Sep 24 05:23:25 +0000 2022', 'favourites_count': 0, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 2, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1582812690568847360/HcCS-tl4_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1582812690568847360/HcCS-tl4_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}",,,,,True,1.5816603480204493e+18,1581660348020449281,"{'created_at': 'Sun Oct 16 14:56:27 +0000 2022', 'id': 1581660348020449281, 'id_str': '1581660348020449281', 'full_text': '🤝 Partnering with @BNBCHAIN, we launched the 2nd season of HackARThon: LiveArt Championship! \n\nDo you want to vote for #ChampionshipOnBNBChain artists? \n\nActive voters will get a secret gift 🎁 from @BNBCHAIN. #NFTGiveaway \n\n🎫 Get a Pass for voting here: https://t.co/wFgAl3jVuJ', 'truncated': False, 'display_text_range': [0, 277], 'entities': {'hashtags': [{'text': 'ChampionshipOnBNBChain', 'indices': [119, 142]}, {'text': 'NFTGiveaway', 'indices': [209, 221]}], 'symbols': [], 'user_mentions': [{'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [18, 27]}, {'screen_name': 'BNBCHAIN', 'name': 'BNB Chain', 'id': 1052454006537314306, 'id_str': '1052454006537314306', 'indices': [198, 207]}], 'urls': [{'url': 'https://t.co/wFgAl3jVuJ', 'expanded_url': 'https://gleam.io/LwFBA/hackarthon-liveart-championship-passes-give-away', 'display_url': 'gleam.io/LwFBA/hackarth…', 'indices': [254, 277]}]}, 'metadata': {'iso_language_code': 'en', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 739990548136628224, 'id_str': '739990548136628224', 'name': 'LiveArt', 'screen_name': 'LiveArtX', 'location': 'New York, NY', 'description': 'The Web3 Platform for Art and Culture.\nMeta-morphic: Seven Treasures Collection: https://t.co/m5WTKFTHPB', 'url': 'https://t.co/GMMw29ZvMK', 'entities': {'url': {'urls': [{'url': 'https://t.co/GMMw29ZvMK', 'expanded_url': 'https://link3.to/liveart', 'display_url': 'link3.to/liveart', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/m5WTKFTHPB', 'expanded_url': 'https://opensea.io/collection/meta-morphic-seventreasures', 'display_url': 'opensea.io/collection/met…', 'indices': [81, 104]}]}}, 'protected': False, 'followers_count': 205352, 'friends_count': 1084, 'listed_count': 128, 'created_at': 'Tue Jun 07 01:21:09 +0000 2016', 'favourites_count': 1181, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 1302, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1568727767197556736/9c6kjEAO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/739990548136628224/1664363404', 'profile_link_color': 'F14B19', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'translator_type': 'none', 'withheld_in_countries': []}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1939, 'favorite_count': 2008, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'en'}",0,0,False,False,False,en,,
